╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~ды,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕
оч╢щел,й╨жa(дgжa+л╪кл),оч╢щ┐доч╢щел─_╝y╕Ї520л╤1~50╕╣,84.48,жэ,,,10211,дgжa1л╪кл1иожь0,е■,005,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0931108,235.72,4,3,3,ж│,ж│,18500000,78483,,0.0,0
оч╢щел,й╨жa(дgжa+л╪кл),оч╢щ┐доч╢щелдддs╕Ї216л╤1~50╕╣,122.0,жэ,,,10211,дgжa1л╪кл1иожь0,е■,003,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0440110,247.11,3,2,3,ж│,╡L,7215600,29200,,0.0,0
└tдs╢m,й╨жa(дgжa+л╪кл),оч╢щ┐д└tдs╢mдхд╞дC╕Ї95л╤1~50╕╣,17.72,жэ,,,10211,дgжa1л╪кл1иожь0,дT╝h,005,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0950210,55.22,1,1,1,ж│,ж│,3950000,71532,,0.0,0
оч╢щел,дgжa,оHдlмqдKидй▒дlдpмq151~200жa╕╣,756.0,,пSйw╣A╖~░╧,╣Aкке╬жa,10210,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,18750000,24802,,0.0,0
└tдs╢m,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐д└tдs╢m┤_┐│д@╕Ї451~500╕╣,47.22,жэ,,,10211,дgжa1л╪кл1иожь1,е|╝h,007,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0980319,147.81,3,2,2,ж│,ж│,10200000,69008,йY╣Dенн▒,0.0,0
оч╢щел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐доч╢щелдj╖~╕Їд@мq201~250╕╣,15.85,жэ,,,10210,дgжa1л╪кл1иожь1,д╗╝h,013,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0940302,168.26,4,2,2,ж│,ж│,11200000,66560,йY╣Dенн▒,0.0,0
└tдs╢m,дgжa,дU┤Ємq301~350жa╕╣,64.6,ифеL,,,10211,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,700000,10836,,0.0,0
оч╢щел,й╨жa(дgжa+л╪кл),оч╢щ┐доч╢щелдд╡╪╕Ї101~150╕╣,4.35,ифеL,,,10211,дgжa1л╪кл1иожь0,дK╝h,010,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0771125,38.55,2,0,2,ж│,ж│,1300000,33722,,0.0,0
оч╢щел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐доч╢щелдj│sдG╡є151~200╕╣,15.79,жэ,,,10211,дgжa1л╪кл1иожь1,дK╝h,015,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0990628,147.69,3,2,2,ж│,╡L,9500000,64324,йY╣Dенн▒,33.3,0
оч╢щел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐доч╢щел░ъ▒jд@╡є151~200╕╣,13.65,жэ,,,10211,дgжa2л╪кл1иожь1,дQе|╝h,014,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0980815,119.77,2,2,1,ж│,ж│,6770000,56525,йY╣Dенн▒,0.0,0
└tдs╢m,дgжa,й·┐│мq601~650жa╕╣,0.17,ифеL,,,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4320,0,,0.0,0
оч╢щел,иожь,оч╢щ┐доч╢щел▓°╖q╕Їд@мq351~400╕╣,7.43,жэ,,,10211,дgжa0л╪кл0иожь1,жaдUдG╝h,017,ифеL,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0840626,41.82,0,0,0,ж│,ж│,1100000,,йY╣Dенн▒,0.0,0
└tдs╢m,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐д└tдs╢mд╜╢щ╕Ї8л╤1~50╕╣,9.35,░╙,,,10211,дgжa1л╪кл1иожь1,дG╝h,017,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0851023,117.41,3,2,1,ж│,ж│,8300000,70692,йY╣Dенн▒,0.0,0
оч╢щел,дgжa,оHдlмqоHдlдpмq1851~1900жa╕╣,72.5,ифеL,,,10211,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1010000,13931,,0.0,0
оч╢щел,иожь,оч╢щ┐доч╢щеллHе·╕Ї1~50╕╣,0.0,,,,10211,дgжa0л╪кл0иожь1,жaдUдG╝h,013,ифеL,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0850509,37.42,0,0,0,ж│,ж│,880000,,йY╣Dенн▒,37.42,880000
оч╢щел,й╨жa(дgжa+л╪кл),оч╢щ┐доч╢щел┬∙оp╕Ї151~200╕╣,23.9,жэ,,,10210,дgжa1л╪кл1иожь0,дC╝h,007,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0810801,107.03,2,2,2,ж│,ж│,4850000,45314,,0.0,0
оч╢щел,иожь,оч╢щ┐доч╢щелдj│sе|╡є1~50╕╣,0.27,жэ,,,10211,дgжa0л╪кл0иожь1,д@╝h,012,ифеL,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0960629,38.040000000000006,0,0,0,ж│,ж│,700000,,йY╣Dенн▒,0.0,700000
оч╢щел,й╨жa(дgжa+л╪кл),оч╢щ┐доч╢щеллCе╨╡є201~250╕╣,18.32,жэ,,,10211,дgжa1л╪кл1иожь0,дC╝h,014,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0921113,114.82,3,2,2,ж│,ж│,5900000,51385,,0.0,0
оч╢щел,иожь,оч╢щ┐доч╢щеле├жw╕Ї403л╤1~50╕╣,0.52,жэ,,,10211,дgжa0л╪кл0иожь1,д@╝h,009,ифеL,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0890203,26.65,0,0,0,ж│,ж│,630000,,йY╣Dенн▒,25.65,630000
оч╢щел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐доч╢щелдj┐│жш╕ЇдGмq69л╤101~150╕╣,22.17,жэ,,,10210,дgжa2л╪кл1иожь1,дQдT╝h,015,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1000309,159.26,3,2,2,ж│,ж│,12750000,80058,йY╣Dенн▒,32.44,0
оч╢щел,дgжa,иXмwмq401~450жa╕╣,232.0,ифеL,,,10211,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2041600,8800,,0.0,0
оч╢щел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐доч╢щелдjж│╕Ї501~550╕╣,19.28,жэ,,,10210,дgжa1л╪кл1иожь1,дK╝h,013,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0930518,158.56,3,2,2,ж│,ж│,10600000,66852,йY╣Dенн▒,0.0,0
оч╢щел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐доч╢щелдднь╕Ї1~50╕╣,32.76,жэ,,,10211,дgжa1л╪кл1иожь1,дC╝h,007,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0761214,165.63,4,2,2,ж│,ж│,7500000,45282,йY╣Dенн▒,20.84,0
оч╢щел,й╨жa(дgжa+л╪кл),оч╢щ┐доч╢щелж┐лnдQ╡є32л╤1~50╕╣,11.86,жэ,,,10210,дgжa1л╪кл1иожь0,е|╝h,012,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0821104,77.36000000000001,2,1,1,ж│,ж│,3800000,49121,,0.0,0
оч╢щел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐доч╢щелд╤▓╗дн╡є1~50╕╣,8.9,жэ,,,10209,дgжa1л╪кл1иожь0,дQдн╝h,021,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0880111,128.01,3,2,1,ж│,ж│,8000000,62495,йY╣Dенн▒,0.0,0
оч╢щел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐доч╢щелдде┐╕Ї1351~1400╕╣,14.3,жэ,,,10211,дgжa1л╪кл2иожь1,дQе|╝h,016,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830803,139.41,3,2,2,ж│,ж│,8550000,61330,йY╣Dенн▒,0.0,0
оч╢щел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐доч╢щел░ъ▒jд@╡є201~250╕╣,22.31,жэ,,,10210,дgжa2л╪кл1иожь1,дE╝h,014,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0971020,182.73000000000002,3,2,2,ж│,ж│,9400000,51442,йY╣Dенн▒,0.0,0
оч╢щел,й╨жa(дgжa+л╪кл),оч╢щ┐доч╢щел▓°╖q╕Їд@мq101~150╕╣,25.33,жэ,,,10209,дgжa2л╪кл1иожь0,дT╝h,008,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0780724,197.58,4,2,2,ж│,╡L,600000,3037,,0.0,0
оч╢щел,дgжa,оч┼aмq751~800жa╕╣,872.46,дu,,,10210,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,56742000,65037,,0.0,0
оч╢щел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐доч╢щел▓°╖q╕Їд@мq151~200╕╣,92.71,жэ,,,10211,дgжa1л╪кл1иожь2,е|╝h,014,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0950123,449.88,4,2,4,ж│,ж│,37000000,82244,йY╣Dенн▒,0.0,0
оч╢щел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐доч╢щеле┴ж│кF╕Ї1~50╕╣,15.96,жэ,,,10211,дgжa1л╪кл1иожь1,дн╝h,013,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830801,115.1,2,1,1,ж│,ж│,5000000,43440,йY╣Dенн▒,0.0,0
оч╢щел,й╨жa(дgжa+л╪кл),оч╢щ┐доч╢щеле┴е═╕Ї51~100╕╣,9.07,░╙,,,10211,дgжa5л╪кл1иожь0,д╗╝h,010,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0700806,67.53,3,1,1,ж│,ж│,2500000,37021,,0.0,0
оч╢щел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐доч╢щелоїйўдC╡є51~100╕╣,19.84,жэ,,,10210,дgжa0л╪кл1иожь1,дн╝h,006,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0820524,103.52,4,1,2,ж│,ж│,6700000,64722,д╔н░╛ў▒ё,24.55,0
оч╢щел,й╨жa(дgжa+л╪кл),оч╢щ┐доч╢щелдjж│╕Ї501~550╕╣,11.23,жэ,,,10210,дgжa1л╪кл1иожь0,дK╝h,018,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840419,102.66000000000001,3,2,2,ж│,ж│,4800000,46756,,0.0,0
оч╢щел,й╨жa(дgжa+л╪кл),оч╢щ┐доч╢щеле├жw╕Ї423л╤1~50╕╣,31.0,жэ,,,10211,дgжa1л╪кл1иожь0,е|╝h,005,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0700630,91.58,3,2,1,ж│,╡L,3450000,37672,,0.0,0
оч╢щел,й╨жa(дgжa+л╪кл),оч╢щ┐доч╢щелй·╝w╡є13л╤1~50╕╣,10.97,жэ,,,10211,дgжa1л╪кл1иожь0,дK╝h,017,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0831005,100.81,4,2,2,ж│,ж│,5500000,54558,,0.0,0
оч╢щел,й╨жa(дgжa+л╪кл),оч╢щ┐доч╢щелжw╝y╡є51~100╕╣,17.62,жэ,,,10211,дgжa1л╪кл1иожь0,дн╝h,007,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0820621,104.33,3,2,2,ж│,ж│,5520000,52909,,0.0,0
оч╢щел,й╨жa(дgжa+л╪кл),оч╢щ┐доч╢щелк°мK╕Ї8л╤1~50╕╣,74.0,жэ,,,10209,дgжa1л╪кл1иожь0,е■,002,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0560703,68.04,2,1,2,ж│,╡L,11000000,161670,,0.0,0
оч╢щел,й╨жa(дgжa+л╪кл),оч╢щ┐доч╢щел┤_┐│╕Ї51~100╕╣,2.93,жэ,,,10211,дgжa1л╪кл1иожь0,дQдE╝h,021,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0860322,32.67,1,1,1,ж│,ж│,1900000,58157,,0.0,0
└tдs╢m,й╨жa(дgжa+л╪кл),оч╢щ┐д└tдs╢mй·┐│╡є221л╤36з╦1~50╕╣,67.11,жэ,,,10211,дgжa1л╪кл1иожь0,е■,004,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0930120,216.39999999999998,5,2,5,ж│,╡L,8400000,38817,,0.0,0
оч╢щел,й╨жa(дgжa+л╪кл),оч╢щ┐доч╢щел║~дд╕Ї119л╤26з╦1~50╕╣,712.76,дu,,,10211,дgжa1л╪кл1иожь0,д@╝hбAдG╝hбAл╬│╗мЁеXклбA├M╝╙,002,дu╝t,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0790614,312.93,3,1,2,ж│,╡L,24075000,,,0.0,0
оч╢щел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐доч╢щеле┴┤IдE╡є51~100╕╣,22.37,жэ,,,10210,дgжa2л╪кл1иожь0,дK╝h,018,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0811117,155.01,3,1,2,ж│,ж│,6100000,39352,йY╣Dенн▒,0.0,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cелдддs╕ЇдGл╤104з╦1~50╕╣,28.93,жэ,,,10211,дgжa1л╪кл1иожь0,дн╝h,005,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0691118,51.86,2,2,1,ж│,╡L,2650000,51099,,0.0,0
дд├cел,л╪кл,оч╢щ┐ддд├cелдK╝w╕Ї1~50╕╣,0.0,,,,10211,дgжa0л╪кл1иожь0,е■,003,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0680502,105.74,5,2,3,ж│,╡L,800000,7566,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cелжш╢щ╕Ї102л╤1~50╕╣,70.0,,дu╖~░╧,дB║╪л╪┐vе╬жa,10210,дgжa1л╪кл1иожь0,е■,003,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0760904,121.6,3,2,2,ж│,╡L,7000000,57566,,0.0,0
оч╢щел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐доч╢щелдjж│╕Ї652л╤1~50╕╣,11.19,жэ,,,10211,дgжa1л╪кл2иожь0,дK╝h,017,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0860901,113.71000000000001,3,2,2,ж│,ж│,5100000,44851,йY╣D╛ў▒ё,19.5,0
оч╢щел,й╨жa(дgжa+л╪кл),оч╢щ┐доч╢щелдj╖~╕Їд@мq301~350╕╣,9.74,░╙,,,10210,дgжa1л╪кл1иожь0,дC╝h,014,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0950910,81.95,2,2,1,ж│,╡L,5730000,69921,,0.0,0
оч╢щел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐доч╢щел▓°╖q╕Їд@мq181л╤1~50╕╣,10.46,жэ,,,10211,дgжa1л╪кл1иожь1,дQд@╝h,016,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840519,128.23000000000002,3,2,2,ж│,ж│,8800000,68627,йY╣Dенн▒,0.0,0
╞[н╡╢m,й╨жa(дgжa+л╪кл),оч╢щ┐д╞[н╡╢m╖q╖~╡є83л╤51~100╕╣,83.0,,дu╖~░╧,дB║╪л╪┐vе╬жa,10211,дgжa1л╪кл1иожь0,е■,003,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0970319,147.5,3,2,3,ж│,╡L,4780000,32407,,0.0,0
╞[н╡╢m,дgжa,дj╝цмqдj╝цдpмq51~100жa╕╣,482.92,,д@пы╣A╖~░╧,╣Aкке╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1900000,3934,,0.0,0
╞[н╡╢m,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cелй╛╖R╕Ї╖Rд@л╤63з╦38█┴1~50╕╣,76.78,,╢mз°░╧,дA║╪л╪┐vе╬жa,10210,дgжa1л╪кл1иожь0,е■,004,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0991208,209.06,5,2,3,ж│,╡L,6870000,32861,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cел┐│дп╕ЇдGмq414л╤1~50╕╣,72.92,жэ,,,10210,дgжa1л╪кл1иожь0,е■,002,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0770811,113.43,3,2,2,ж│,╡L,7000000,61712,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cелдjдп╡є51~100╕╣,8.78,жэ,,,10211,дgжa1л╪кл1иожь0,д@╝h,006,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0831110,41.74,1,1,1,ж│,ж│,1466000,35122,,0.0,0
дд├cел,дgжa,┬∙└нмq1201~1250жa╕╣,2.54,жэ,,,10211,дgжa4л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,115500,45472,,0.0,0
дд├cел,дgжa,дддuмq701~750жa╕╣,376.0,╣A,,,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,22000000,58511,,0.0,0
╞[н╡╢m,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐д╞[н╡╢mкў┤Єз°5╛Fлс┤Є51~100╕╣,2746.0,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,10211,дgжa1л╪кл1иожь1,дT╝h,005,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840214,90.71000000000001,3,2,1,ж│,ж│,1530000,16867,йY╣Dенн▒,0.0,0
дд├cел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐ддд├cеллn╢щдG╕Ї296л╤21з╦51~100╕╣,31.05,жэ,,,10211,дgжa1л╪кл1иожь2,дQ╝h,015,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1020605,232.76,4,2,2,ж│,ж│,11250000,50811,йY╣Dенн▒,67.44,2850000
дд├cел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐ддд├cеллn╢щдG╕Ї296л╤21з╦51~100╕╣,23.55,жэ,,,10211,дgжa1л╪кл1иожь1,дC╝h,015,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1020605,160.05,3,2,2,ж│,ж│,7550000,49474,йY╣Dенн▒,33.72,1300000
дд├cел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐ддд├cеллn╢щдG╕Ї296л╤21з╦51~100╕╣,24.91,жэ,,,10211,дgжa1л╪кл1иожь2,дQдT╝h,015,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1020605,199.60000000000002,3,2,2,ж│,ж│,9500000,52209,йY╣Dенн▒,67.44,2600000
дд├cел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐ддд├cеллn╢щдG╕Ї296л╤21з╦51~100╕╣,30.71,жэ,,,10211,дgжa1л╪кл1иожь2,дQдн╝h,015,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1020605,231.79,4,2,2,ж│,ж│,10750000,49589,йY╣Dенн▒,67.44,2600000
дд├cел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐ддд├cеллn╢щдG╕Ї296л╤21з╦51~100╕╣,30.71,жэ,,,10211,дgжa1л╪кл1иожь2,е|╝h,015,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1020605,231.79,4,2,2,ж│,ж│,10800000,49285,йY╣Dенн▒,67.44,2700000
╞[н╡╢m,дgжa,┤I╖╜мq1051~1100жa╕╣,1577.0,,пSйw╣A╖~░╧,╣Aкке╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,10900000,6912,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cеле╠╡┬д@╡є1~50╕╣,70.5,жэ,,,10210,дgжa1л╪кл1иожь0,е■,002,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0751008,88.42,4,2,2,ж│,╡L,5400000,61072,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐ддд├cелдTе·╕Ї151~200╕╣,13.52,жэ,,,10210,дgжa1л╪кл1иожь0,дG╝h,014,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0960125,125.88,3,2,2,ж│,ж│,7600000,60375,йY╣Dенн▒,0.0,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cел║aжwдG╡є1~50╕╣,12.51,ифеL,,,10211,дgжa1л╪кл1иожь0,д@╝h,005,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0900330,30.98,1,1,1,ж│,ж│,2280000,73596,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐ддд├cел└Їжш╕ЇдGмq300л╤1~50╕╣,11.6,жэ,,,10211,дgжa1л╪кл1иожь1,дK╝h,020,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0811223,152.36999999999998,3,2,2,ж│,ж│,7780000,51060,йY╣Dенн▒,0.0,0
дд├cел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐ддд├cел└Їжш╕ЇдGмq300л╤1~50╕╣,10.81,жэ,,,10211,дgжa2л╪кл1иожь1,д╗╝h,015,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1000628,139.32999999999998,3,2,2,ж│,ж│,9900000,71054,йY╣Dенн▒,13.35,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cеле░┤н╕Ї1~50╕╣,7.14,жэ,,,10211,дgжa1л╪кл1иожь0,е|╝h,007,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0820601,43.05,1,1,1,ж│,ж│,2200000,51103,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cел└sкF╕Ї255л╤22з╦1~50╕╣,65.6,жэ,,,10210,дgжa1л╪кл1иожь0,е■,004,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0840506,215.22,5,3,3,ж│,╡L,7400000,34383,,0.0,0
дд├cел,дgжa,е█└Yмq1~50жa╕╣,37.66,╣A,,,10211,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1440000,38237,,0.0,0
дд├cел,дgжa,е█└Yмq1~50жa╕╣,10.53,╣A,,,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,293600,27882,,0.0,0
дд├cел,дgжa,┐│йMмq451~500жa╕╣,141.74,╣A,,,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,6860000,48398,,0.0,0
дд├cел,дgжa,┐│лnмqд╜йYдpмq451~500жa╕╣,76.0,╣A,,,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4500000,59211,,0.0,0
дд├cел,дgжa,дд╝dмq201~250жa╕╣,116.58,ифеL,,,10211,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,688551,5906,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cел┤_╡╪дE╡є101~150╕╣,11.29,жэ,,,10211,дgжa1л╪кл1иожь0,д╗╝h,007,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830205,57.870000000000005,2,0,1,ж│,ж│,2400000,41472,,0.0,0
дд├cел,иожь,оч╢щ┐ддд├cел╖╦мwдT╡є173151~200╕╣,2.33,жэ,,,10211,дgжa0л╪кл0иожь1,,,ифеL,,,,32.68,0,0,0,ж│,╡L,710000,,йY╣Dенн▒,32.67,710000
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cел┤_╡╪╡є251~300╕╣,20.34,жэ,,,10210,дgжa1л╪кл1иожь0,е|╝h,014,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1000720,151.74,3,2,2,ж│,ж│,7050000,46461,,0.0,0
